Date;DOY;Licor unit;Tree;Treat;Temp;VPD;CO2;WD;Obs;HHMMSS;FTime;EBal?;Photo;Cond;WUEi;Ci;Ci/10;VcmaxCi10;VcmaxCO2R10;Trmmol;VpdL;CTleaf;Area;BLC_1;StmRat;BLCond;Tair;Tleaf;TBlk;CO2R;CO2R/10;CO2S;H2OR;H2OS;RH_R;RH_S;Flow;PARi;PARo;Press;CsMch;HsMch;StableF;BLCslope;BLCoffst;f_parin;f_parout;alphaK;Status;fda;Trans;Tair_K;Twall_K;R(W/m2);Tl-Ta;SVTleaf;h2o_i;h20diff;CTair;SVTair;CndTotal;vp_kPa;VpdA;CndCO2;Ci_Pa;Ci/Ca;RHsfc;C2sfc;AHs/Cs;Photo385;Photo700
19.8.2014;231;blue;1;HOT-H-EC-DRY;HOT;H;EC;DRY;50;14:34:28;6727;0;2.158949736;0.008330548;259.1605902;266.55;26.65;;;0.16;1.87;26.24;6;1.42;1;2.84;25.27;26.24;24.97;699.9;69.99;697.17;15.54;15.73;47.57;48.14;499.53;1199.4;4.28;98.88;-12.66;0.57;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.39;298.42;191.9;2.05;3.42;34.61;18.88;25.75;3.33;0.01;1.56;1.77;0.01;26.36;0.38;44.21;696.15;0;0.96;2.16
19.8.2014;231;blue;2;HOT-H-EC-DRY;HOT;H;EC;DRY;29;13:49:39;4038;0;0.659088329;0.009736867;67.68997964;571.39;57.14;;;0.18;1.81;25.99;6;1.42;1;2.84;25.26;25.99;24.97;700.05;70.01;699.11;15.56;15.77;47.63;48.29;499.56;1200.7;5.65;98.9;-12.37;0.56;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.14;298.41;192.11;2.08;3.37;34.1;18.32;25.63;3.3;0.01;1.56;1.74;0.01;56.51;0.82;45.08;698.79;0;0.23;0.66
19.8.2014;231;red;3;HOT-H-EC-DRY;HOT;H;EC;DRY;140;14:45:19;19934.5;0;0.940095671;0.003861192;243.4729148;291.18;29.12;;;0.08;2.11;26.56;6;1.42;1;2.84;25.28;26.56;24.98;699.68;69.97;698.48;13.84;13.94;42.37;42.67;500.22;1199.61;4.24;98.97;-12.51;0.31;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.71;298.43;191.94;2.05;3.49;35.24;21.3;25.92;3.36;0;1.38;1.98;0;28.82;0.42;38.11;698.03;0;0.22;0.94
19.8.2014;231;black;4;HOT-H-EC-DRY;HOT;H;EC;DRY;43;14:30:32;5696.5;0;0.88295807;0.005255771;167.9978199;412.19;41.22;;;0.11;1.97;26.48;6;1.42;1;2.84;24.97;26.48;24.96;700.81;70.08;699.66;15.04;15.17;46.75;47.14;499.73;1199.12;6.21;98.65;-0.05;-0.01;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.63;298.12;191.86;2.01;3.47;35.18;20.01;25.73;3.32;0.01;1.5;1.82;0;40.66;0.59;41.77;699.24;0;0.01;0.88
19.8.2014;231;red;5;HOT-H-EC-DRY;HOT;H;EC;DRY;126;14:12:02;17937.5;0;1.493904332;0.004811953;310.4569666;185.06;18.51;;;0.1;2.09;26.54;6;1.42;1;2.84;25.29;26.54;24.98;699.67;69.97;697.8;13.95;14.07;42.7;43.06;500.21;1201.22;4.56;99;-12.52;0.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.69;298.44;192.2;2.05;3.48;35.19;21.12;25.91;3.36;0;1.39;1.96;0;18.32;0.27;38.58;697.08;0;0.6;1.49
19.8.2014;231;blue;6;HOT-H-EC-DRY;HOT;H;EC;DRY;43;14:19:49;5848.5;0;0.914083322;0.006997259;130.6344844;472.38;47.24;;;0.13;1.82;25.99;6;1.42;1;2.84;25.27;25.99;24.97;700.76;70.08;699.55;15.52;15.68;47.51;47.98;499.52;1200.09;0.7;98.87;-12.63;0.56;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.14;298.42;192.01;2.1;3.37;34.11;18.43;25.63;3.3;0.01;1.55;1.75;0;46.7;0.68;44.72;699.11;0;0.36;0.91
19.8.2014;231;blue;1;HOT-H-EC-WET;HOT;H;EC;WET;57;14:48:32;7571;0;3.149401511;0.01070682;294.1491041;209.94;20.99;;;0.21;1.87;26.31;6;1.42;1;2.84;25.33;26.31;24.96;700.11;70.01;696.15;15.61;15.85;47.61;48.36;499.51;1199.36;6.51;98.9;-12.64;0.57;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.46;298.48;191.9;2.03;3.44;34.76;18.9;25.82;3.34;0.01;1.57;1.77;0.01;20.76;0.3;44.41;694.66;0;1.32;3.15
19.8.2014;231;black;2;HOT-H-EC-WET;HOT;H;EC;WET;36;14:16:47;4872;0;1.49734813;0.006566888;228.0148725;315.11;31.51;;;0.14;1.99;26.61;6;1.42;1;2.84;24.95;26.61;24.96;699.36;69.94;697.45;15.09;15.25;46.98;47.47;499.68;1198.87;6.44;98.67;-0.04;-0.01;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.76;298.1;191.82;1.97;3.5;35.46;20.21;25.78;3.33;0.01;1.5;1.83;0;31.09;0.45;41.66;696.74;0;0.56;1.5
19.8.2014;231;black;3;HOT-H-EC-WET;HOT;H;EC;WET;50;14:44:18;6523;0;3.347398;0.011714518;285.7478216;220.55;22.06;;;0.26;2.11;27.19;6;1.42;1;2.84;24.99;27.19;24.96;699.63;69.96;695.4;15.04;15.35;46.72;47.66;499.68;1199.86;6.13;98.68;0.09;-0.02;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300.34;298.14;191.98;1.83;3.62;36.68;21.33;26.09;3.39;0.01;1.51;1.88;0.01;21.76;0.32;40.53;693.81;0;1.61;3.35
19.8.2014;231;black;4;HOT-H-EC-WET;HOT;H;EC;WET;29;14:01:27;3952;0;3.228232654;0.018753334;172.1417991;401.4;40.14;;;0.38;1.96;26.61;6;1.42;1;2.84;24.95;26.61;24.96;700.49;70.05;696.3;15.09;15.54;46.99;48.39;499.7;1200.09;2.83;98.7;-0.21;-0.02;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.76;298.1;192.02;1.85;3.5;35.43;19.89;25.78;3.33;0.02;1.53;1.8;0.01;39.62;0.58;42.76;694.76;0;1.2;3.23
19.8.2014;231;red;5;HOT-H-EC-WET;HOT;H;EC;WET;133;14:28:40;18935.5;0;0.913356955;0.004694392;194.5634184;368.46;36.85;;;0.1;2.09;26.51;6;1.42;1;2.84;25.27;26.51;24.98;699.89;69.99;698.71;13.86;13.98;42.45;42.82;500.22;1199.11;4.58;98.96;-12.39;0.3;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.66;298.42;191.86;2.05;3.48;35.13;21.15;25.89;3.35;0;1.38;1.97;0;36.46;0.53;38.38;698.28;0;0.3;0.91
19.8.2014;231;blue;6;HOT-H-EC-WET;HOT;H;EC;WET;36;14:03:52;4891;0;0.607952693;0.004487645;135.4725458;464.52;46.45;;;0.09;1.86;26.18;6;1.42;1;2.84;25.28;26.18;24.97;700.29;70.03;699.49;15.62;15.72;47.79;48.09;499.55;1199.18;5.48;98.91;-12.5;0.56;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.33;298.43;191.87;2.1;3.41;34.49;18.77;25.73;3.32;0;1.55;1.77;0;45.94;0.66;44.27;699.2;0;-0.1;0.61
19.8.2014;231;blue;1;HOT-L-AC-DRY;HOT;L;AC;DRY;81;12:09:56;11360.5;0;0.808229688;0.00863245;93.62691797;224.75;22.47;;;0.16;1.82;26.22;6;1.42;1;2.84;25.28;26.22;24.97;385.16;38.52;384.11;16.02;16.21;49.05;49.61;499.54;1199.11;5.83;98.9;-3.53;0.52;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.37;298.43;191.86;2.06;3.42;34.57;18.36;25.75;3.32;0.01;1.6;1.72;0.01;22.23;0.59;45.68;383.73;0;0.81;1.86
19.8.2014;231;blue;2;HOT-L-AC-DRY;HOT;L;AC;DRY;65;11:35:05;9270;0;1.34154926;0.010815325;124.0415115;175.5;17.55;;;0.2;1.78;26.07;6;1.42;1;2.84;25.25;26.07;24.97;384.55;38.45;382.85;16.03;16.27;49.18;49.88;499.58;1199.76;6.12;98.94;-3.6;0.52;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.22;298.4;191.96;2.06;3.39;34.25;17.98;25.66;3.31;0.01;1.61;1.7;0.01;17.36;0.46;46.34;382.21;0;1.34;2.98
19.8.2014;231;black;3;HOT-L-AC-DRY;HOT;L;AC;DRY;73;11:52:08;9756.5;0;0.842572845;0.00747248;112.7567882;193.24;19.32;;;0.15;1.97;26.73;6;1.42;1;2.84;24.96;26.73;24.96;384.59;38.46;383.51;15.53;15.71;48.35;48.9;499.7;1200.27;1.41;98.74;1.52;-0.03;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.88;298.11;192.04;1.95;3.52;35.68;19.97;25.84;3.34;0.01;1.55;1.79;0;19.08;0.5;42.7;383.11;0;0.84;2.15
19.8.2014;231;red;4;HOT-L-AC-DRY;HOT;L;AC;DRY;90;12:49:59;13014.5;0;0.735440113;0.004868068;151.0743303;133.52;13.35;;;0.1;2.05;26.52;6;1.42;1;2.84;25.28;26.52;24.98;385.32;38.53;384.39;14.32;14.44;43.84;44.21;500.22;1200.35;3.92;99.02;-4.96;0.28;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.67;298.43;192.06;2.05;3.48;35.14;20.71;25.9;3.35;0;1.43;1.93;0;13.22;0.35;39.69;384.04;0;0.74;1.8
19.8.2014;231;black;5;HOT-L-AC-DRY;HOT;L;AC;DRY;81;12:08:08;10716.5;0;1.050459746;0.007730163;135.8910214;156.73;15.67;;;0.15;1.93;26.55;6;1.42;1;2.84;24.94;26.55;24.96;384.68;38.47;383.35;15.53;15.72;48.42;48.98;499.65;1199.86;1.26;98.71;1.47;-0.03;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.7;298.09;191.98;1.97;3.49;35.31;19.59;25.74;3.32;0.01;1.55;1.77;0;15.47;0.41;43.22;382.85;0;1.05;2.59
19.8.2014;231;blue;6;HOT-L-AC-DRY;HOT;L;AC;DRY;89;12:26:15;12340;0;1.080609467;0.008820716;122.5081351;178.26;17.83;;;0.17;1.82;26.19;6;1.42;1;2.84;25.28;26.19;24.97;384.64;38.46;383.27;15.92;16.12;48.71;49.31;499.56;1199.52;5.72;98.9;-3.74;0.52;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.34;298.43;191.92;2.06;3.41;34.51;18.4;25.74;3.32;0.01;1.59;1.73;0.01;17.63;0.47;45.48;382.75;0;1.08;2.45
19.8.2014;231;blue;1;HOT-L-AC-WET;HOT;L;AC;WET;73;11:51:58;10282.5;0;2.832313386;0.020528804;137.9677738;151.29;15.13;;;0.37;1.76;26.13;6;1.42;1;2.84;25.29;26.13;24.97;384.74;38.47;381.17;16.14;16.58;49.4;50.71;499.58;1200.29;4.91;98.94;-3.61;0.52;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.28;298.44;192.05;1.96;3.4;34.37;17.79;25.71;3.32;0.02;1.64;1.68;0.01;14.97;0.4;47.26;379.82;0;2.83;6.07
19.8.2014;231;red;2;HOT-L-AC-WET;HOT;L;AC;WET;66;11:54:20;9676;0;1.3498645;0.008300839;162.617839;114.01;11.4;;;0.17;2.03;26.49;6;1.42;1;2.84;25.27;26.49;24.98;384.92;38.49;383.22;14.32;14.53;43.91;44.54;500.2;1199.37;5.04;99.04;-5.59;0.25;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.64;298.42;191.9;2.01;3.47;35.07;20.54;25.88;3.35;0.01;1.44;1.91;0.01;11.29;0.3;40.12;382.58;0;1.35;3.05
19.8.2014;231;black;3;HOT-L-AC-WET;HOT;L;AC;WET;89;12:25:02;11730.5;0;4.048995784;0.023305216;173.7377497;91.8;9.18;;;0.49;2.05;27.25;6;1.42;1;2.84;24.93;27.25;24.96;384.87;38.49;379.78;15.42;16;48.05;49.87;499.7;1200.53;4.58;98.68;1.67;-0.03;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.4;298.08;192.09;1.7;3.63;36.8;20.8;26.09;3.39;0.02;1.58;1.81;0.01;9.06;0.24;42.43;377.86;0;4.05;8.49
19.8.2014;231;black;4;HOT-L-AC-WET;HOT;L;AC;WET;97;12:41:37;12725.5;0;1.336641779;0.01241066;107.7011036;201.5;20.15;;;0.23;1.8;25.86;6;1.42;1;2.84;24.95;25.86;24.96;384.9;38.49;383.19;15.43;15.7;48.04;48.89;499.73;1200.55;4.53;98.72;1.66;-0.02;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.01;298.1;192.09;2.03;3.35;33.9;18.2;25.41;3.26;0.01;1.55;1.71;0.01;19.89;0.53;45.2;382.55;0;1.34;3.32
19.8.2014;231;red;5;HOT-L-AC-WET;HOT;L;AC;WET;82;12:32:23;11959;0;2.414003589;0.015396151;156.7926678;121.74;12.17;;;0.32;2.03;26.52;6;1.42;1;2.84;25.27;26.52;24.98;385.28;38.53;382.23;14.3;14.68;43.81;44.98;500.21;1200.79;5.35;98.97;-5.15;0.27;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.67;298.42;192.13;1.93;3.48;35.16;20.48;25.89;3.35;0.02;1.45;1.9;0.01;12.05;0.32;40.59;381.09;0;2.41;5.67
19.8.2014;231;red;6;HOT-L-AC-WET;HOT;L;AC;WET;74;12:12:49;10784.5;0;1.984458498;0.009351772;212.2013345;34.71;3.47;;;0.2;2.03;26.51;6;1.42;1;2.84;25.26;26.51;24.98;384.66;38.47;382.19;14.4;14.63;44.18;44.87;499.97;1200.92;5.07;99.03;-5.38;0.26;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.66;298.41;192.15;2;3.48;35.12;20.5;25.88;3.35;0.01;1.45;1.9;0.01;3.44;0.09;40.36;381.25;0;1.98;4.81
19.8.2014;231;black;1;HOT-L-EC-DRY;HOT;L;EC;DRY;8;13:15:20;1184.5;0;2.682729341;0.009419161;284.8161679;222.8;22.28;;;0.22;2.25;27.91;6;1.42;1;2.84;24.94;27.91;24.96;700.42;70.04;697.01;15.25;15.51;47.45;48.26;499.7;1199.96;5.96;98.63;-0.09;-0.02;0;-0.22;2.74;1;0;0.16;111115;0.83;0;301.06;298.09;191.99;1.75;3.78;38.28;22.78;26.43;3.46;0.01;1.53;1.93;0.01;21.97;0.32;39.07;695.74;0;1.1;2.68
19.8.2014;231;black;2;HOT-L-EC-DRY;HOT;L;EC;DRY;22;13:46:41;3066;0;29.55966991;0.458647996;64.44957826;532.39;53.24;;;4.78;1.16;25.15;6;1.42;1;2.84;24.88;25.15;24.96;700.39;70.04;661.1;15.09;20.72;47.17;64.75;499.69;1198.66;6.3;98.69;0.73;-0.15;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.3;298.03;191.79;-0.26;3.21;32.51;11.79;25.02;3.18;0.39;2.04;1.14;0.25;52.54;0.81;67.92;647.05;0.03;20.73;29.56
19.8.2014;231;red;3;HOT-L-EC-DRY;HOT;L;EC;DRY;112;13:40:21;16036.5;0;2.048747453;0.007926701;258.4615533;266.55;26.65;;;0.17;2.04;26.29;6;1.42;1;2.84;25.22;26.29;24.98;699.91;69.99;697.32;13.91;14.11;42.74;43.34;500.2;1199.59;5.31;98.99;-12.69;0.27;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.44;298.37;191.93;2.04;3.43;34.67;20.56;25.75;3.33;0.01;1.4;1.93;0;26.38;0.38;39.38;696.34;0;0.85;2.05
19.8.2014;231;blue;4;HOT-L-EC-DRY;HOT;L;EC;DRY;1;12:48:49;388;0;1.967976611;0.00726363;270.9356907;249.68;24.97;;;0.14;1.81;26.19;6;1.42;1;2.84;25.3;26.19;24.97;700.88;70.09;698.4;15.99;16.15;48.87;49.36;499.52;1199.43;5.64;98.93;-12.15;0.54;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.34;298.45;191.91;2.08;3.41;34.5;18.34;25.75;3.32;0.01;1.6;1.73;0;24.7;0.36;45.58;697.46;0;0.89;1.97
19.8.2014;231;blue;5;HOT-L-EC-DRY;HOT;L;EC;DRY;22;13:33:50;3089;0;1.13567348;0.007029546;161.5571589;421.98;42.2;;;0.14;1.86;26.22;6;1.42;1;2.84;25.24;26.22;24.97;699.76;69.98;698.28;15.61;15.77;47.87;48.36;499.54;1199.08;5.79;98.9;-12.43;0.57;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.37;298.39;191.85;2.07;3.42;34.56;18.79;25.73;3.32;0.01;1.56;1.76;0;41.73;0.6;44.37;697.74;0;0.43;1.14
19.8.2014;231;red;6;HOT-L-EC-DRY;HOT;L;EC;DRY;119;13:56:46;17021.5;0;1.810670737;0.00692681;261.4003758;262.24;26.22;;;0.15;2.08;26.49;6;1.42;1;2.84;25.26;26.49;24.98;700.17;70.02;697.87;13.94;14.12;42.76;43.29;500.22;1200.02;1.16;98.99;-12.61;0.28;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.64;298.41;192;2.02;3.47;35.1;20.98;25.88;3.35;0.01;1.4;1.95;0;25.96;0.38;38.87;697.01;0;0.76;1.81
19.8.2014;231;blue;1;HOT-L-EC-WET;HOT;L;EC;WET;15;13:19:13;2212;0;20.19894468;0.09009264;224.2019401;292.89;29.29;;;1.46;1.6;25.76;6;1.42;1;2.84;25.23;25.76;24.96;699.64;69.96;674.2;15.71;17.43;48.15;53.42;499.54;1199.74;5.89;98.8;-11.58;0.5;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.91;298.38;191.96;1.44;3.33;33.67;16.25;25.49;3.27;0.09;1.72;1.55;0.05;28.94;0.43;52.01;664.6;0.02;11.19;20.2
19.8.2014;231;black;2;HOT-L-EC-WET;HOT;L;EC;WET;15;13:30:18;2083;0;1.851828719;0.007027977;263.4938502;257.44;25.74;;;0.16;2.25;27.82;6;1.42;1;2.84;24.91;27.82;24.96;700.15;70.02;697.79;15.1;15.29;47.13;47.72;499.75;1201.16;6.14;98.68;-0.13;-0.02;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.97;298.06;192.19;1.79;3.75;38.05;22.76;26.36;3.45;0.01;1.51;1.94;0;25.4;0.37;38.7;696.91;0;0.72;1.85
19.8.2014;231;red;3;HOT-L-EC-WET;HOT;L;EC;WET;105;13:25:16;15131.5;0;18.85265321;0.079688704;236.5787403;273.75;27.37;;;1.48;1.84;26.15;6;1.42;1;2.84;25.21;26.15;24.98;699.61;69.96;675.79;14.08;15.83;43.27;48.63;500.22;1200.82;5.57;98.91;-12.04;0.25;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.3;298.36;192.13;1.37;3.4;34.42;18.59;25.68;3.31;0.08;1.57;1.75;0.05;27.08;0.41;46.11;666.83;0.01;10.28;18.85
19.8.2014;231;black;4;HOT-L-EC-WET;HOT;L;EC;WET;1;13:00:28;272.5;0;2.942890129;0.009588333;306.9240638;190.34;19.03;;;0.18;1.84;26.06;6;1.42;1;2.84;24.95;26.06;24.96;700.11;70.01;696.43;15.4;15.62;47.96;48.63;499.7;1200.36;4.39;98.71;-0.25;-0.02;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.21;298.1;192.06;2.03;3.39;34.31;18.69;25.51;3.28;0.01;1.54;1.74;0.01;18.79;0.27;44.32;695.03;0;1.17;2.94
19.8.2014;231;blue;5;HOT-L-EC-WET;HOT;L;EC;WET;8;13:03:47;1286.5;0;4.548086752;0.016343235;278.2855874;232.98;23.3;;;0.3;1.81;26.2;6;1.42;1;2.84;25.27;26.2;24.97;700.06;70.01;694.34;15.88;16.24;48.6;49.69;499.51;1199.25;5.27;98.91;-11.77;0.58;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.35;298.42;191.88;1.98;3.42;34.53;18.29;25.74;3.32;0.02;1.61;1.72;0.01;23.04;0.34;45.96;692.18;0;2.26;4.55
19.8.2014;231;red;6;HOT-L-EC-WET;HOT;L;EC;WET;98;13:09:50;14205.5;0;18.64396717;0.060946516;305.9070213;165.93;16.59;;;1.14;1.85;26.1;6;1.42;1;2.84;25.25;26.1;24.98;700.54;70.05;677.25;14.27;15.62;43.78;47.91;500.21;1200.34;0.51;99.01;-12.19;0.24;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.25;298.4;192.05;1.56;3.39;34.28;18.67;25.67;3.31;0.06;1.55;1.76;0.04;16.43;0.25;45.33;668.38;0.01;9.98;18.64
26.8.2014;238;blue;1;C-M-AC_DRY;C;M;C;DRY;25;10:37:21;4404;0;0.983859966;0.01387485;70.90959297;260.12;26.01;-4.33;-13.5;0.26;1.8;26.03;6;1.42;1;2.84;25.25;26.03;24.97;385.02;38.5;383.72;15.77;16.08;48.06;48.97;499.58;1199.05;2.4;98.3;-10.45;0.1;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.18;298.4;191.85;2.03;3.38;34.39;18.31;25.64;3.3;0.01;1.58;1.72;0.01;25.57;0.68;45.64;383.26;0;0.98;2.34
26.8.2014;238;blue;2;C-M-AC_DRY;C;M;C;DRY;17;10:17:16;3199;0;3.182643241;0.024822373;128.2167197;166.29;16.63;13.4;6.22;0.44;1.72;25.62;6;1.42;1;2.84;25.1;25.62;24.97;384.85;38.49;380.83;15.51;16.03;47.7;49.27;499.56;1199.13;3.32;98.31;-10.48;0.09;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.77;298.25;191.86;1.97;3.3;33.56;17.52;25.36;3.25;0.02;1.58;1.67;0.02;16.35;0.44;46.91;379.31;0;3.18;5.14
26.8.2014;238;blue;3;C-M-AC_DRY;C;M;C;DRY;33;10:55:34;5497;0;9.42229919;0.009601124;981.3745963;-1188.5;-118.85;-14;-14.2;0.18;1.81;26.07;6;1.42;1;2.84;25.26;26.07;24.97;385.34;38.53;373.94;15.85;16.06;48.25;48.89;499.55;1198.93;4.22;98.28;-21.08;0.13;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.22;298.41;191.83;2.06;3.39;34.48;18.41;25.67;3.31;0.01;1.58;1.73;0.01;-116.81;-3.18;45.39;369.46;0.01;9.42;1.42
26.8.2014;238;red;6;C-M-AC_DRY;C;M;C;DRY;19;10:44:08;3735;0;0.859513302;0.010928177;78.65111464;247.56;24.76;6.58;1.91;0.21;1.89;26.3;6;1.42;1;2.84;25.16;26.3;24.98;384.91;38.49;383.78;15.42;15.67;47.25;48.02;500.23;1199.51;6.78;98.37;-4;0.29;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.45;298.31;191.92;2;3.43;34.92;19.24;25.73;3.32;0.01;1.54;1.78;0.01;24.35;0.65;43.68;383.37;0;0.86;1.62
26.8.2014;238;blue;2;C-M-AC_WET;C;M;C;WET;1;9:36:04;727;0;18.56328421;0.334845228;55.43840156;258.02;25.8;54.5;40;3.74;1.2;24.55;6;1.42;1;2.84;24.95;24.55;24.97;385.7;38.57;361.78;14.89;19.3;46.16;59.84;499.6;1200.65;5.26;98.31;-10.51;-0.07;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.7;298.1;192.1;0.38;3.09;31.48;12.18;24.75;3.13;0.3;1.9;1.24;0.19;25.37;0.71;64.48;352.96;0.03;18.56;27.27
26.8.2014;238;blue;3;C-M-AC_WET;C;M;C;WET;9;9:53:30;1773;0;16.0144175;0.428558515;37.36810013;290.45;29.05;46.7;38.1;4.22;1.09;24.45;6;1.42;1;2.84;25.02;24.45;24.97;384.87;38.49;363.79;15.28;20.25;47.36;62.52;499.61;1198.86;6.29;98.31;-10.33;-0.14;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.6;298.17;191.82;0.14;3.08;31.3;11.05;24.74;3.13;0.37;1.99;1.14;0.24;28.55;0.8;68.51;356.18;0.03;16.01;24.97
26.8.2014;238;red;4;C-M-AC_WET;C;M;C;WET;1;10:02:36;1243.5;0;10.81568871;0.12864932;84.07109116;223.45;22.35;45.9;27;2.04;1.59;25.35;6;1.42;1;2.84;25.03;25.35;24.99;384.88;38.49;371;14.47;16.87;44.69;52.11;500.24;1199.86;6.58;98.38;-3.59;0.25;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.5;298.18;191.98;1.17;3.25;33.01;16.14;25.19;3.22;0.12;1.66;1.56;0.08;21.98;0.6;52.03;365.86;0.02;10.82;18.79
26.8.2014;238;red;6;C-M-AC_WET;C;M;C;WET;10;10:24:22;2549.5;0;13.27520087;0.281714775;47.12284214;278.48;27.85;47.2;33.5;3.52;1.32;25.15;6;1.42;1;2.84;25.09;25.15;24.98;384.75;38.48;367.28;15.1;19.24;46.49;59.24;500.22;1199.63;7.66;98.38;-3.94;0.24;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.3;298.24;191.94;0.43;3.21;32.61;13.37;25.12;3.2;0.26;1.89;1.31;0.16;27.4;0.76;61.71;360.97;0.02;13.28;21.78
26.8.2014;238;blue;2;HOT-H-AC-DRY;HOT;H;AC;DRY;65;12:04:47;9650;0;0.158354521;0.003757513;42.14343929;306.11;30.61;0.75;0.44;0.08;1.94;26.67;6;1.42;1;2.84;25.44;26.67;24.97;385.04;38.5;384.82;15.88;15.97;47.79;48.06;499.51;1200.79;5.67;98.28;-10.38;0.11;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.82;298.59;192.13;2.06;3.51;35.71;19.75;26.06;3.39;0;1.57;1.82;0;30.08;0.8;43.31;384.74;0;0.16;-8.09
26.8.2014;238;red;4;HOT-H-AC-DRY;HOT;H;AC;DRY;55;12:09:01;8828;0;0.496100873;0.005786163;85.73918035;236.92;23.69;4.83;2.22;0.12;1.99;27.01;6;1.42;1;2.84;25.41;27.01;24.98;385.33;38.53;384.67;16.03;16.17;48.4;48.83;500.19;1199.25;6.82;98.36;-3.77;0.31;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300.16;298.56;191.88;1.99;3.58;36.4;20.23;26.21;3.42;0.01;1.59;1.83;0;23.3;0.62;43.05;384.44;0;0.5;1.25
26.8.2014;238;blue;5;HOT-H-AC-DRY;HOT;H;AC;DRY;49;11:30:14;7577;0;0.445491505;0.007344151;60.65936076;276.86;27.69;-13;-14.9;0.14;1.88;26.5;6;1.42;1;2.84;25.41;26.5;24.97;385.11;38.51;384.5;16.08;16.25;48.52;49.02;499.57;1200.16;5.77;98.27;-10.58;0.09;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.65;298.56;192.03;2.05;3.47;35.36;19.11;25.95;3.36;0.01;1.6;1.77;0;27.21;0.72;44.66;384.29;0;0.45;1.28
26.8.2014;238;blue;1;HOT-H-AC-WET;HOT;H;AC;WET;57;11:48:05;8647.5;0;2.480254518;0.016702879;148.4926352;134.66;13.47;19.8;6.9;0.33;1.88;26.52;6;1.42;1;2.84;25.4;26.52;24.97;384.67;38.47;381.54;15.92;16.3;48.04;49.2;499.51;1199.92;5.84;98.27;-10.21;0.09;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.67;298.55;191.99;1.95;3.48;35.4;19.1;25.96;3.37;0.02;1.6;1.76;0.01;13.23;0.35;44.94;380.36;0;2.48;4.65
26.8.2014;238;red;2;HOT-H-AC-WET;HOT;H;AC;WET;46;11:48:32;7599;0;5.218342238;0.031674865;164.7471027;105.03;10.5;81.6;11.2;0.61;1.86;26.68;6;1.42;1;2.84;25.36;26.68;24.98;385.17;38.52;378.64;16.12;16.83;48.78;50.96;500.2;1199.96;5.37;98.34;-3.6;0.29;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.83;298.51;191.99;1.77;3.51;35.72;18.89;26.02;3.38;0.03;1.66;1.72;0.02;10.33;0.28;46.29;376.16;0.01;5.22;8.14
